Date,USD,GBP,EURO
1971-04-07,1.735,0.718,
1971-04-08,1.754,0.726,
1971-04-13,1.747,0.723,
1971-04-14,1.728,0.715,
1971-04-15,1.734,0.717,
1971-04-16,1.71,0.707,
1971-04-19,1.71,0.707,
1971-04-20,1.725,0.713,
1971-04-21,1.74,0.719,
1971-04-22,1.737,0.718,
1971-04-23,1.722,0.712,
1971-04-26,1.722,0.712,
1971-04-27,1.672,0.691,
1971-04-28,1.689,0.698,
1971-04-29,1.703,0.704,
1971-04-30,1.689,0.698,
1971-05-03,1.679,0.694,
1971-05-04,1.656,0.685,
1971-05-05,1.694,0.7,
1971-05-06,1.69,0.699,
1971-05-07,1.686,0.697,
1971-05-10,1.671,0.691,
1971-05-11,1.677,0.694,
1971-05-12,1.669,0.69,
1971-05-13,1.681,0.695,
1971-05-14,1.7,0.703,
1971-05-17,1.676,0.693,
1971-05-18,1.684,0.696,
1971-05-19,1.677,0.693,
1971-05-20,1.672,0.691,
1971-05-21,1.657,0.685,
1971-05-24,1.606,0.664,
1971-05-25,1.635,0.676,
1971-05-26,1.609,0.665,
1971-05-27,1.604,0.663,
1971-05-28,1.601,0.662,
1971-06-01,1.613,0.667,
1971-06-02,1.59,0.658,
1971-06-03,1.587,0.656,
1971-06-04,1.587,0.656,
1971-06-07,1.585,0.655,
1971-06-08,1.582,0.654,
1971-06-09,1.631,0.674,
1971-06-10,1.609,0.665,
1971-06-11,1.614,0.667,
1971-06-14,1.623,0.671,
1971-06-15,1.615,0.668,
1971-06-16,1.63,0.674,
1971-06-17,1.643,0.679,
1971-06-18,1.628,0.673,
1971-06-21,1.609,0.665,
1971-06-22,1.584,0.655,
1971-06-23,1.604,0.663,
1971-06-24,1.589,0.657,
1971-06-25,1.599,0.661,
1971-06-28,1.599,0.661,
1971-06-29,1.582,0.654,
1971-06-30,1.575,0.651,
1971-07-01,1.601,0.662,
1971-07-02,1.602,0.662,
1971-07-05,1.582,0.654,
1971-07-06,1.589,0.657,
1971-07-07,1.579,0.653,
1971-07-08,1.589,0.657,
1971-07-09,1.592,0.658,
1971-07-12,1.587,0.656,
1971-07-13,1.56,0.645,
1971-07-14,1.577,0.652,
1971-07-15,1.562,0.646,
1971-07-16,1.555,0.643,
1971-07-19,1.56,0.645,
1971-07-20,1.543,0.638,
1971-07-21,1.543,0.638,
1971-07-22,1.558,0.644,
1971-07-23,1.565,0.647,
1971-07-26,1.558,0.644,
1971-07-27,1.55,0.641,
1971-07-28,1.557,0.644,
1971-07-29,1.596,0.66,
1971-07-30,1.592,0.658,
1971-08-02,1.582,0.654,
1971-08-03,1.608,0.665,
1971-08-04,1.626,0.672,
1971-08-05,1.621,0.67,
1971-08-06,1.599,0.661,
1971-08-09,1.609,0.665,
1971-08-10,1.609,0.665,
1971-08-11,1.575,0.651,
1971-08-12,1.592,0.658,
1971-08-13,1.592,0.658,
1971-08-16,,0.668,
1971-08-17,,0.665,
1971-08-18,,0.653,
1971-08-19,,0.654,
1971-08-20,,0.652,
1971-08-23,1.593,0.652,
1971-08-24,1.572,0.643,
1971-08-25,1.578,0.643,
1971-08-26,1.567,0.635,
1971-08-27,1.564,0.633,
1971-08-31,1.502,0.61,
1971-09-01,1.484,0.604,
1971-09-02,1.502,0.611,
1971-09-03,1.491,0.606,
1971-09-06,1.472,0.598,
1971-09-07,1.442,0.586,
1971-09-08,1.372,0.558,
1971-09-09,1.419,0.577,
1971-09-10,1.385,0.563,
1971-09-13,1.373,0.558,
1971-09-14,1.392,0.565,
1971-09-15,1.411,0.571,
1971-09-16,1.398,0.566,
1971-09-17,1.418,0.574,
1971-09-20,1.416,0.573,
1971-09-21,1.423,0.575,
1971-09-22,1.401,0.566,
1971-09-23,1.398,0.565,
1971-09-24,1.405,0.566,
1971-09-27,1.4,0.564,
1971-09-28,1.387,0.559,
1971-09-29,1.392,0.561,
1971-09-30,1.376,0.554,
1971-10-01,1.38,0.555,
1971-10-04,1.378,0.554,
1971-10-05,1.334,0.536,
1971-10-06,1.343,0.539,
1971-10-07,1.349,0.542,
1971-10-08,1.341,0.538,
1971-10-11,1.296,0.52,
1971-10-12,1.315,0.528,
1971-10-13,1.305,0.524,
1971-10-14,1.319,0.53,
1971-10-15,1.319,0.53,
1971-10-18,1.344,0.54,
1971-10-19,1.337,0.537,
1971-10-20,1.308,0.525,
1971-10-21,1.293,0.519,
1971-10-22,1.306,0.524,
1971-10-25,1.309,0.525,
1971-10-26,1.319,0.529,
1971-10-27,1.33,0.533,
1971-10-28,1.294,0.519,
1971-10-29,1.307,0.524,
1971-11-01,1.293,0.519,
1971-11-02,1.272,0.51,
1971-11-03,1.272,0.51,
1971-11-04,1.294,0.519,
1971-11-05,1.284,0.515,
1971-11-08,1.299,0.521,
1971-11-09,1.316,0.528,
1971-11-10,1.306,0.524,
1971-11-11,1.309,0.525,
1971-11-12,1.329,0.533,
1971-11-15,1.317,0.528,
1971-11-16,1.336,0.536,
1971-11-17,1.324,0.531,
1971-11-18,1.327,0.532,
1971-11-19,1.317,0.528,
1971-11-22,1.312,0.526,
1971-11-23,1.327,0.532,
1971-11-24,1.314,0.527,
1971-11-25,1.317,0.528,
1971-11-26,1.314,0.527,
1971-11-29,1.327,0.532,
1971-11-30,1.332,0.534,
1971-12-01,1.324,0.531,
1971-12-02,1.352,0.542,
1971-12-03,1.349,0.541,
1971-12-06,1.4,0.56,
1971-12-07,1.371,0.548,
1971-12-08,1.38,0.551,
1971-12-09,1.395,0.554,
1971-12-10,1.415,0.562,
1971-12-13,1.4,0.556,
1971-12-14,1.39,0.552,
1971-12-15,1.394,0.553,
1971-12-16,1.411,0.56,
1971-12-17,1.426,0.564,
1971-12-20,,0.557,
1971-12-21,1.392,0.545,
1971-12-22,1.393,0.545,
1971-12-23,1.391,0.545,
1971-12-24,1.394,0.547,
1971-12-28,1.365,0.536,
1971-12-29,1.358,0.533,
1971-12-30,1.383,0.542,
1971-12-31,1.371,0.537,
1972-01-03,1.374,0.538,
1972-01-04,1.393,0.546,
1972-01-05,1.418,0.556,
1972-01-06,1.406,0.551,
1972-01-07,1.439,0.564,
1972-01-10,1.438,0.564,
1972-01-11,1.479,0.58,
1972-01-12,1.456,0.571,
1972-01-13,1.47,0.576,
1972-01-14,1.453,0.568,
1972-01-17,1.504,0.581,
1972-01-18,1.499,0.581,
1972-01-19,1.507,0.584,
1972-01-20,1.488,0.577,
1972-01-21,1.49,0.577,
1972-01-24,1.487,0.574,
1972-01-25,1.463,0.565,
1972-01-26,1.464,0.565,
1972-01-27,1.471,0.568,
1972-01-28,1.521,0.587,
1972-01-31,1.499,0.578,
1972-02-01,1.533,0.591,
1972-02-02,1.548,0.594,
1972-02-03,1.515,0.581,
1972-02-04,1.523,0.585,
1972-02-07,1.538,0.591,
1972-02-08,1.532,0.588,
1972-02-09,1.515,0.582,
1972-02-10,1.533,0.588,
1972-02-11,1.529,0.587,
1972-02-14,1.486,0.573,
1972-02-15,1.493,0.576,
1972-02-16,1.49,0.574,
1972-02-17,1.496,0.574,
1972-02-18,1.498,0.574,
1972-02-21,1.494,0.573,
1972-02-22,1.495,0.574,
1972-02-23,1.483,0.569,
1972-02-24,1.483,0.569,
1972-02-25,1.488,0.571,
1972-02-28,1.468,0.563,
1972-02-29,1.47,0.564,
1972-03-01,1.475,0.566,
1972-03-02,1.501,0.576,
1972-03-03,1.499,0.575,
1972-03-06,1.521,0.583,
1972-03-07,1.538,0.5865,
1972-03-08,1.525,0.581,
1972-03-09,1.539,0.581,
1972-03-10,1.536,0.581,
1972-03-13,1.542,0.584,
1972-03-14,1.537,0.5845,
1972-03-15,1.522,0.581,
1972-03-16,1.524,0.58,
1972-03-17,1.513,0.5785,
1972-03-20,1.523,0.584,
1972-03-21,1.537,0.588,
1972-03-22,1.548,0.591,
1972-03-23,1.533,0.587,
1972-03-24,1.528,0.587,
1972-03-27,1.52,0.583,
1972-03-28,1.541,0.59,
1972-03-29,1.563,0.597,
1972-03-30,1.562,0.597,
1972-04-04,1.598,0.611,
1972-04-05,1.588,0.608,
1972-04-06,1.573,0.6025,
1972-04-07,1.583,0.607,
1972-04-10,1.591,0.61,
1972-04-11,1.577,0.604,
1972-04-12,1.581,0.605,
1972-04-13,1.579,0.605,
1972-04-14,1.549,0.594,
1972-04-17,1.557,0.597,
1972-04-18,1.562,0.599,
1972-04-19,1.548,0.594,
1972-04-20,1.542,0.591,
1972-04-21,1.551,0.594,
1972-04-24,1.555,0.596,
1972-04-25,1.551,0.594,
1972-04-26,1.548,0.593,
1972-04-27,1.566,0.6,
1972-04-28,1.571,0.6015,
1972-05-01,1.601,0.613,
1972-05-02,1.59,0.609,
1972-05-03,1.577,0.604,
1972-05-04,1.58,0.605,
1972-05-05,1.587,0.608,
1972-05-08,1.591,0.6095,
1972-05-09,1.604,0.614,
1972-05-10,1.593,0.609,
1972-05-11,1.582,0.6055,
1972-05-12,1.578,0.604,
1972-05-15,1.583,0.606,
1972-05-16,1.59,0.609,
1972-05-17,1.599,0.612,
1972-05-18,1.593,0.6095,
1972-05-19,1.581,0.605,
1972-05-22,1.594,0.61,
1972-05-23,1.583,0.606,
1972-05-24,1.564,0.5985,
1972-05-25,1.561,0.5975,
1972-05-26,1.572,0.602,
1972-05-30,1.569,0.6005,
1972-05-31,1.55,0.593,
1972-06-01,1.537,0.5885,
1972-06-02,1.556,0.5955,
1972-06-05,1.551,0.594,
1972-06-06,1.563,0.5985,
1972-06-07,1.576,0.6035,
1972-06-08,1.57,0.601,
1972-06-09,1.572,0.602,
1972-06-12,1.566,0.6,
1972-06-13,1.578,0.605,
1972-06-14,1.578,0.605,
1972-06-15,1.59,0.61,
1972-06-16,1.588,0.613,
1972-06-19,1.581,0.6095,
1972-06-20,1.572,0.6085,
1972-06-21,1.558,0.603,
1972-06-22,1.565,0.608,
1972-06-23,,0.624,
1972-06-26,,0.632,
1972-06-27,1.575,0.633,
1972-06-28,1.573,0.6315,
1972-06-29,1.551,0.6285,
1972-06-30,1.562,0.639,
1972-07-03,1.564,0.642,
1972-07-04,1.555,0.644,
1972-07-05,1.557,0.638,
1972-07-06,1.606,0.658,
1972-07-07,1.68,0.69,
1972-07-10,1.695,0.695,
1972-07-11,1.682,0.689,
1972-07-12,1.696,0.6935,
1972-07-13,1.75,0.713,
1972-07-14,1.76,0.715,
1972-07-17,1.766,0.72,
1972-07-18,1.782,0.729,
1972-07-19,1.75,0.715,
1972-07-20,1.782,0.7295,
1972-07-21,1.741,0.7105,
1972-07-24,1.759,0.7195,
1972-07-25,1.779,0.728,
1972-07-26,1.764,0.721,
1972-07-27,1.745,0.712,
1972-07-28,1.839,0.751,
1972-07-31,1.828,0.746,
1972-08-01,1.794,0.733,
1972-08-02,1.834,0.749,
1972-08-03,1.81,0.739,
1972-08-04,1.811,0.739,
1972-08-07,1.821,0.743,
1972-08-08,1.814,0.74,
1972-08-09,1.789,0.729,
1972-08-10,1.82,0.742,
1972-08-11,1.817,0.741,
1972-08-14,1.793,0.7315,
1972-08-15,1.811,0.738,
1972-08-16,1.817,0.74,
1972-08-17,1.817,0.741,
1972-08-18,1.838,0.75,
1972-08-21,1.843,0.752,
1972-08-22,1.837,0.751,
1972-08-23,1.882,0.769,
1972-08-24,1.901,0.777,
1972-08-25,1.879,0.768,
1972-08-29,1.88,0.768,
1972-08-30,1.904,0.7765,
1972-08-31,1.908,0.779,
1972-09-01,1.897,0.775,
1972-09-04,1.895,0.774,
1972-09-05,1.912,0.781,
1972-09-06,1.898,0.775,
1972-09-07,1.859,0.759,
1972-09-08,1.865,0.762,
1972-09-11,1.832,0.749,
1972-09-12,1.793,0.733,
1972-09-13,1.783,0.729,
1972-09-14,1.803,0.737,
1972-09-15,1.777,0.726,
1972-09-18,1.703,0.696,
1972-09-19,1.688,0.69,
1972-09-20,1.704,0.697,
1972-09-21,1.713,0.701,
1972-09-22,1.717,0.704,
1972-09-25,1.69,0.6945,
1972-09-26,1.687,0.6935,
1972-09-27,1.693,0.696,
1972-09-28,1.751,0.723,
1972-09-29,1.739,0.718,
1972-10-02,1.741,0.719,
1972-10-03,1.764,0.728,
1972-10-04,1.784,0.736,
1972-10-05,1.772,0.731,
1972-10-06,1.756,0.725,
1972-10-09,1.796,0.742,
1972-10-10,1.801,0.7445,
1972-10-11,1.795,0.742,
1972-10-12,1.776,0.734,
1972-10-13,1.779,0.736,
1972-10-16,1.799,0.746,
1972-10-17,1.784,0.741,
1972-10-18,1.813,0.753,
1972-10-19,1.842,0.769,
1972-10-20,1.834,0.767,
1972-10-23,1.853,0.774,
1972-10-24,1.848,0.775,
1972-10-25,1.835,0.778,
1972-10-26,1.811,0.77,
1972-10-27,1.806,0.771,
1972-10-30,1.816,0.778,
1972-10-31,1.798,0.771,
1972-11-01,1.826,0.776,
1972-11-02,1.842,0.783,
1972-11-03,1.829,0.781,
1972-11-06,1.856,0.789,
1972-11-07,1.835,0.78,
1972-11-08,1.857,0.789,
1972-11-09,1.823,0.778,
1972-11-10,1.805,0.7675,
1972-11-13,1.824,0.777,
1972-11-14,1.815,0.772,
1972-11-15,1.814,0.77,
1972-11-16,1.811,0.77,
1972-11-17,1.799,0.766,
1972-11-20,1.789,0.762,
1972-11-21,1.804,0.767,
1972-11-22,1.812,0.7705,
1972-11-23,1.812,0.7715,
1972-11-24,1.822,0.7755,
1972-11-27,1.809,0.769,
1972-11-28,1.811,0.77,
1972-11-29,1.851,0.7865,
1972-11-30,1.852,0.7875,
1972-12-01,1.868,0.796,
1972-12-04,1.892,0.806,
1972-12-05,1.87,0.798,
1972-12-06,1.932,0.824,
1972-12-07,1.91,0.815,
1972-12-08,1.923,0.822,
1972-12-11,1.953,0.834,
1972-12-12,1.972,0.844,
1972-12-13,1.948,0.833,
1972-12-14,1.948,0.8315,
1972-12-15,1.978,0.8425,
1972-12-18,1.972,0.838,
1972-12-19,1.953,0.833,
1972-12-20,1.937,0.826,
1972-12-21,1.994,0.85,
1972-12-22,2.001,0.853,
1972-12-27,1.99,0.847,
1972-12-28,1.996,0.8505,
1972-12-29,2.031,0.866,
1973-01-02,2.037,0.868,
1973-01-03,2.008,0.855,
1973-01-04,2.046,0.8705,
1973-01-05,2.026,0.862,
1973-01-08,1.984,0.844,
1973-01-09,2.012,0.856,
1973-01-10,1.984,0.8435,
1973-01-11,2.011,0.855,
1973-01-12,2.01,0.855,
1973-01-15,2.036,0.8655,
1973-01-16,2.003,0.852,
1973-01-17,2.019,0.858,
1973-01-18,2.006,0.852,
1973-01-19,2.005,0.852,
1973-01-22,1.986,0.844,
1973-01-23,1.956,0.83,
1973-01-24,1.978,0.839,
1973-01-25,1.968,0.834,
1973-01-26,1.98,0.839,
1973-01-29,1.96,0.829,
1973-01-30,1.982,0.834,
1973-01-31,2.011,0.8455,
1973-02-01,2.032,0.852,
1973-02-02,2.03,0.8515,
1973-02-05,2.035,0.855,
1973-02-06,2.11,0.8845,
1973-02-07,2.091,0.8775,
1973-02-08,2.126,0.892,
1973-02-09,2.136,0.897,
1973-02-12,,0.892,
1973-02-13,,0.902,
1973-02-14,2.246,0.913,
1973-02-15,2.221,0.903,
1973-02-16,2.192,0.9,
1973-02-19,2.192,0.903,
1973-02-20,2.196,0.9,
1973-02-21,2.247,0.918,
1973-02-22,2.428,0.99,
1973-02-23,2.459,0.993,
1973-02-26,2.354,0.953,
1973-02-27,2.381,0.966,
1973-02-28,2.43,0.98,
1973-03-01,2.492,0.997,
1973-03-02,,1.021,
1973-03-05,,0.968,
1973-03-06,,0.963,
1973-03-07,,0.95,
1973-03-08,,0.965,
1973-03-09,,0.965,
1973-03-12,2.322,0.94,
1973-03-13,2.236,0.905,
1973-03-14,2.232,0.9055,
1973-03-15,2.197,0.891,
1973-03-16,2.154,0.8745,
1973-03-19,2.166,0.881,
1973-03-20,2.147,0.871,
1973-03-21,2.216,0.897,
1973-03-22,2.223,0.897,
1973-03-23,2.21,0.893,
1973-03-26,2.288,0.924,
1973-03-27,2.274,0.917,
1973-03-28,2.196,0.885,
1973-03-29,2.169,0.874,
1973-03-30,2.197,0.887,
1973-04-02,2.171,0.877,
1973-04-03,2.227,0.899,
1973-04-04,2.198,0.886,
1973-04-05,2.238,0.901,
1973-04-06,2.207,0.889,
1973-04-09,2.208,0.889,
1973-04-10,2.246,0.904,
1973-04-11,2.247,0.904,
1973-04-12,2.229,0.897,
1973-04-13,2.206,0.8885,
1973-04-16,2.211,0.892,
1973-04-17,2.164,0.871,
1973-04-18,2.11,0.85,
1973-04-19,2.119,0.854,
1973-04-24,2.095,0.844,
1973-04-25,2.136,0.859,
1973-04-26,2.126,0.855,
1973-04-27,2.128,0.856,
1973-04-30,2.147,0.863,
1973-05-01,2.147,0.863,
1973-05-02,2.115,0.849,
1973-05-03,2.119,0.8505,
1973-05-04,2.187,0.878,
1973-05-07,2.192,0.88,
1973-05-08,2.222,0.891,
1973-05-09,2.276,0.909,
1973-05-10,2.339,0.933,
1973-05-11,2.362,0.943,
1973-05-14,2.374,0.942,
1973-05-15,2.466,0.962,
1973-05-16,2.384,0.931,
1973-05-17,2.343,0.918,
1973-05-18,2.378,0.932,
1973-05-21,2.489,0.966,
1973-05-22,2.447,0.956,
1973-05-23,2.425,0.9505,
1973-05-24,2.388,0.936,
1973-05-25,2.388,0.942,
1973-05-29,2.448,0.96,
1973-05-30,2.537,0.99,
1973-05-31,2.551,0.994,
1973-06-01,2.607,1.013,
1973-06-04,2.645,1.025,
1973-06-05,2.734,1.057,
1973-06-06,2.552,0.993,
1973-06-07,2.544,0.99,
1973-06-08,2.5,0.97,
1973-06-11,2.504,0.973,
1973-06-12,2.462,0.957,
1973-06-13,2.512,0.976,
1973-06-14,2.508,0.975,
1973-06-15,2.533,0.981,
1973-06-18,2.6,1.006,
1973-06-19,2.588,1.006,
1973-06-20,2.56,0.997,
1973-06-21,2.599,1.01,
1973-06-22,2.602,1.011,
1973-06-25,2.582,1.003,
1973-06-26,2.634,1.024,
1973-06-27,2.676,1.038,
1973-06-28,2.657,1.0285,
1973-06-29,2.666,1.034,
1973-07-02,2.696,1.044,
1973-07-03,2.684,1.041,
1973-07-04,2.729,1.0575,
1973-07-05,2.699,1.049,
1973-07-06,2.796,1.087,
1973-07-09,2.802,1.093,
1973-07-10,2.753,1.077,
1973-07-11,2.668,1.048,
1973-07-12,2.784,1.094,
1973-07-13,2.804,1.102,
1973-07-16,2.806,1.102,
1973-07-17,2.91,1.142,
1973-07-18,2.88,1.131,
1973-07-19,2.879,1.134,
1973-07-20,2.836,1.119,
1973-07-23,2.903,1.145,
1973-07-24,2.963,1.1705,
1973-07-25,2.922,1.162,
1973-07-26,2.901,1.168,
1973-07-27,2.914,1.162,
1973-07-30,2.77,1.105,
1973-07-31,2.76,1.1065,
1973-08-01,2.916,1.159,
1973-08-02,2.902,1.153,
1973-08-03,2.863,1.141,
1973-08-06,2.84,1.137,
1973-08-07,2.788,1.117,
1973-08-08,2.723,1.0895,
1973-08-09,2.63,1.058,
1973-08-10,2.668,1.076,
1973-08-13,2.65,1.071,
1973-08-14,2.572,1.0405,
1973-08-15,2.563,1.039,
1973-08-16,2.611,1.065,
1973-08-17,2.648,1.077,
1973-08-20,2.673,1.083,
1973-08-21,2.694,1.087,
1973-08-22,2.59,1.05,
1973-08-23,2.556,1.04,
1973-08-24,2.587,1.052,
1973-08-28,2.571,1.047,
1973-08-29,2.579,1.047,
1973-08-30,2.628,1.067,
1973-08-31,2.596,1.057,
1973-09-03,2.608,1.061,
1973-09-04,2.616,1.068,
1973-09-05,2.566,1.0605,
1973-09-06,2.597,1.0815,
1973-09-07,2.588,1.071,
1973-09-10,2.598,1.078,
1973-09-11,2.54,1.055,
1973-09-12,2.548,1.0585,
1973-09-13,2.522,1.05,
1973-09-14,2.544,1.055,
1973-09-17,2.574,1.068,
1973-09-18,2.636,1.09,
1973-09-19,2.59,1.071,
1973-09-20,2.702,1.119,
1973-09-21,2.728,1.127,
1973-09-24,2.734,1.1285,
1973-09-25,2.74,1.132,
1973-09-26,2.777,1.146,
1973-09-27,2.752,1.137,
1973-09-28,2.697,1.1175,
1973-10-01,2.709,1.1235,
1973-10-02,2.719,1.127,
1973-10-03,2.767,1.1465,
1973-10-04,2.749,1.1395,
1973-10-05,2.701,1.1195,
1973-10-08,2.811,1.165,
1973-10-09,2.791,1.157,
1973-10-10,2.874,1.191,
1973-10-11,2.844,1.173,
1973-10-12,2.869,1.1825,
1973-10-15,2.952,1.217,
1973-10-16,2.904,1.191,
1973-10-17,2.999,1.2225,
1973-10-18,2.923,1.197,
1973-10-19,2.923,1.1975,
1973-10-22,2.893,1.186,
1973-10-23,2.91,1.1905,
1973-10-24,2.879,1.179,
1973-10-25,2.947,1.205,
1973-10-26,2.869,1.179,
1973-10-29,2.82,1.159,
1973-10-30,2.828,1.164,
1973-10-31,2.835,1.163,
1973-11-01,2.835,1.163,
1973-11-02,2.867,1.177,
1973-11-05,2.87,1.177,
1973-11-06,2.872,1.184,
1973-11-07,2.862,1.1845,
1973-11-08,2.839,1.172,
1973-11-09,2.859,1.184,
1973-11-12,2.818,1.181,
1973-11-13,2.794,1.167,
1973-11-14,2.769,1.156,
1973-11-15,2.782,1.163,
1973-11-16,2.778,1.164,
1973-11-19,2.798,1.1675,
1973-11-20,2.829,1.182,
1973-11-21,2.802,1.172,
1973-11-22,2.807,1.178,
1973-11-23,2.8,1.1845,
1973-11-26,2.792,1.1845,
1973-11-27,2.757,1.1785,
1973-11-28,2.883,1.235,
1973-11-29,2.955,1.264,
1973-11-30,2.924,1.247,
1973-12-03,2.917,1.247,
1973-12-04,3.045,1.304,
1973-12-05,3.025,1.295,
1973-12-06,2.977,1.273,
1973-12-07,3.069,1.317,
1973-12-10,3.038,1.313,
1973-12-11,3.088,1.337,
1973-12-12,3.049,1.318,
1973-12-13,3.039,1.31,
1973-12-14,2.972,1.2875,
1973-12-17,3.044,1.312,
1973-12-18,3.182,1.375,
1973-12-19,3.108,1.344,
1973-12-20,3.201,1.386,
1973-12-21,3.167,1.372,
1973-12-27,3.239,1.402,
1973-12-28,3.223,1.392,
1973-12-31,3.256,1.402,
1974-01-02,3.281,1.419,
1974-01-03,3.327,1.461,
1974-01-04,3.272,1.433,
1974-01-07,3.271,1.455,
1974-01-08,3.34,1.496,
1974-01-09,3.331,1.476,
1974-01-10,3.303,1.4745,
1974-01-11,3.342,1.487,
1974-01-14,3.343,1.535,
1974-01-15,3.506,1.6,
1974-01-16,3.452,1.5895,
1974-01-17,3.639,1.67,
1974-01-18,3.629,1.661,
1974-01-21,3.928,1.8105,
1974-01-22,3.902,1.793,
1974-01-23,3.716,1.699,
1974-01-24,3.796,1.733,
1974-01-25,3.913,1.78,
1974-01-28,4.015,1.816,
1974-01-29,3.971,1.797,
1974-01-30,3.907,1.748,
1974-01-31,3.867,1.71,
1974-02-01,4.042,1.768,
1974-02-04,4.212,1.855,
1974-02-05,4.351,1.919,
1974-02-06,4.389,1.954,
1974-02-07,4.571,2.062,
1974-02-08,4.747,2.113,
1974-02-11,5.15,2.31,
1974-02-12,5.54,2.443,
1974-02-13,5.188,2.293,
1974-02-14,5.278,2.327,
1974-02-15,5.588,2.451,
1974-02-18,5.397,2.365,
1974-02-19,5.134,2.25,
1974-02-20,5.275,2.31,
1974-02-21,5.747,2.506,
1974-02-22,5.821,2.516,
1974-02-25,5.961,2.6,
1974-02-26,6.761,2.93,
1974-02-27,6.462,2.8,
1974-02-28,5.685,2.465,
1974-03-01,5.734,2.527,
1974-03-04,5.631,2.467,
1974-03-05,5.206,2.24,
1974-03-06,5.013,2.15,
1974-03-07,5.294,2.282,
1974-03-08,5.418,2.335,
1974-03-11,5.018,2.165,
1974-03-12,5.223,2.245,
1974-03-13,5.3,2.2585,
1974-03-14,5.398,2.298,
1974-03-15,5.278,2.2525,
1974-03-18,5.169,2.223,
1974-03-19,5.623,2.41,
1974-03-20,5.602,2.396,
1974-03-21,5.548,2.354,
1974-03-22,5.431,2.313,
1974-03-25,5.601,2.377,
1974-03-26,5.19,2.199,
1974-03-27,5.167,2.175,
1974-03-28,5.193,2.173,
1974-03-29,5.348,2.233,
1974-04-01,5.319,2.219,
1974-04-02,5.15,2.147,
1974-04-03,5.162,2.16,
1974-04-04,5.174,2.1595,
1974-04-05,5.024,2.1,
1974-04-08,4.407,1.84,
1974-04-09,4.74,1.985,
1974-04-10,4.724,2.0,
1974-04-11,4.343,1.841,
1974-04-16,4.581,1.944,
1974-04-17,4.391,1.855,
1974-04-18,4.667,1.97,
1974-04-19,4.78,2.0045,
1974-04-22,5.122,2.149,
1974-04-23,5.456,2.272,
1974-04-24,5.279,2.201,
1974-04-25,5.583,2.321,
1974-04-26,5.428,2.255,
1974-04-29,5.336,2.205,
1974-04-30,5.617,2.314,
1974-05-01,5.399,2.232,
1974-05-02,5.428,2.251,
1974-05-03,5.501,2.272,
1974-05-06,5.453,2.245,
1974-05-07,5.206,2.1475,
1974-05-08,5.242,2.163,
1974-05-09,5.445,2.238,
1974-05-10,5.46,2.248,
1974-05-13,5.579,2.294,
1974-05-14,6.019,2.494,
1974-05-15,5.663,2.342,
1974-05-16,5.768,2.389,
1974-05-17,5.766,2.388,
1974-05-20,5.608,2.326,
1974-05-21,5.418,2.25,
1974-05-22,5.429,2.25,
1974-05-23,4.983,2.065,
1974-05-24,5.215,2.166,
1974-05-28,4.866,2.037,
1974-05-29,4.618,1.93,
1974-05-30,5.083,2.125,
1974-05-31,4.92,2.055,
1974-06-03,4.738,1.976,
1974-06-04,4.695,1.957,
1974-06-05,5.023,2.088,
1974-06-06,4.946,2.057,
1974-06-07,5.015,2.086,
1974-06-10,5.203,2.166,
1974-06-11,5.1,2.1325,
1974-06-12,4.794,2.0,
1974-06-13,5.048,2.109,
1974-06-14,5.017,2.099,
1974-06-17,4.89,2.047,
1974-06-18,4.874,2.042,
1974-06-19,4.782,1.9995,
1974-06-20,4.676,1.959,
1974-06-21,4.825,2.024,
1974-06-24,4.731,2.0,
1974-06-25,4.521,1.918,
1974-06-26,4.574,1.922,
1974-06-27,4.484,1.885,
1974-06-28,4.613,1.934,
1974-07-01,4.688,1.965,
1974-07-02,4.32,1.809,
1974-07-03,4.191,1.75,
1974-07-04,4.12,1.725,
1974-07-05,4.102,1.717,
1974-07-08,4.331,1.812,
1974-07-09,4.36,1.827,
1974-07-10,4.219,1.767,
1974-07-11,3.925,1.646,
1974-07-12,3.787,1.587,
1974-07-15,4.053,1.699,
1974-07-16,4.146,1.737,
1974-07-17,3.99,1.67,
1974-07-18,4.163,1.742,
1974-07-19,4.371,1.828,
1974-07-22,4.184,1.75,
1974-07-23,4.385,1.835,
1974-07-24,4.463,1.865,
1974-07-25,4.721,1.975,
1974-07-26,4.698,1.965,
1974-07-29,4.978,2.08,
1974-07-30,5.033,2.106,
1974-07-31,4.789,2.014,
1974-08-01,4.95,2.08,
1974-08-02,4.657,1.955,
1974-08-05,4.49,1.885,
1974-08-06,4.616,1.934,
1974-08-07,4.589,1.927,
1974-08-08,4.563,1.929,
1974-08-09,4.472,1.884,
1974-08-12,4.335,1.829,
1974-08-13,4.372,1.85,
1974-08-14,4.605,1.954,
1974-08-15,4.346,1.849,
1974-08-16,4.409,1.882,
1974-08-19,4.386,1.885,
1974-08-20,4.405,1.9,
1974-08-21,4.312,1.853,
1974-08-22,4.437,1.917,
1974-08-23,4.401,1.902,
1974-08-27,4.378,1.89,
1974-08-28,4.172,1.804,
1974-08-29,4.271,1.841,
1974-08-30,4.116,1.775,
1974-09-02,4.228,1.83,
1974-09-03,4.227,1.83,
1974-09-04,4.002,1.728,
1974-09-05,4.059,1.756,
1974-09-06,4.14,1.791,
1974-09-09,4.068,1.76,
1974-09-10,4.105,1.772,
