updateDate,code,code_name,industry,industryClassification
2021-11-15,sh.600538,国发股份,医药生物,申万一级行业
2021-11-15,sh.600539,狮头股份,轻工制造,申万一级行业
2021-11-15,sh.600540,新赛股份,农林牧渔,申万一级行业
2021-11-15,sh.600543,莫高股份,食品饮料,申万一级行业
2021-11-15,sh.600545,卓郎智能,机械设备,申万一级行业
2021-11-15,sh.600546,山煤国际,采掘,申万一级行业
2021-11-15,sh.600547,山东黄金,有色金属,申万一级行业
2021-11-15,sh.600548,深高速,交通运输,申万一级行业
2021-11-15,sh.600549,厦门钨业,有色金属,申万一级行业
2021-11-15,sh.600550,保变电气,电气设备,申万一级行业
2021-11-15,sh.600551,时代出版,传媒,申万一级行业
2021-11-15,sh.600552,凯盛科技,电子,申万一级行业
2021-11-15,sh.600553,太行水泥,,申万一级行业
2021-11-15,sh.600555,*ST海创,休闲服务,申万一级行业
2021-11-15,sh.600556,天下秀,传媒,申万一级行业
2021-11-15,sh.600557,康缘药业,医药生物,申万一级行业
2021-11-15,sh.600558,大西洋,机械设备,申万一级行业
2021-11-15,sh.600559,老白干酒,食品饮料,申万一级行业
2021-11-15,sh.600560,金自天正,机械设备,申万一级行业
2021-11-15,sh.600561,江西长运,交通运输,申万一级行业
2021-11-15,sh.600562,国睿科技,国防军工,申万一级行业
2021-11-15,sh.600563,法拉电子,电子,申万一级行业
2021-11-15,sh.600565,迪马股份,房地产,申万一级行业
2021-11-15,sh.600566,济川药业,医药生物,申万一级行业
2021-11-15,sh.600567,山鹰国际,轻工制造,申万一级行业
2021-11-15,sh.600568,ST中珠,房地产,申万一级行业
2021-11-15,sh.600569,安阳钢铁,钢铁,申万一级行业
2021-11-15,sh.600570,恒生电子,计算机,申万一级行业
2021-11-15,sh.600571,信雅达,计算机,申万一级行业
2021-11-15,sh.600572,康恩贝,医药生物,申万一级行业
2021-11-15,sh.600573,惠泉啤酒,食品饮料,申万一级行业
2021-11-15,sh.600575,淮河能源,交通运输,申万一级行业
2021-11-15,sh.600576,祥源文化,传媒,申万一级行业
2021-11-15,sh.600577,精达股份,电气设备,申万一级行业
2021-11-15,sh.600578,京能电力,公用事业,申万一级行业
2021-11-15,sh.600579,克劳斯,机械设备,申万一级行业
2021-11-15,sh.600580,卧龙电驱,电气设备,申万一级行业
2021-11-15,sh.600581,八一钢铁,钢铁,申万一级行业
2021-11-15,sh.600582,天地科技,机械设备,申万一级行业
2021-11-15,sh.600583,海油工程,采掘,申万一级行业
2021-11-15,sh.600584,长电科技,电子,申万一级行业
2021-11-15,sh.600585,海螺水泥,建筑材料,申万一级行业
2021-11-15,sh.600586,金晶科技,建筑材料,申万一级行业
2021-11-15,sh.600587,新华医疗,医药生物,申万一级行业
2021-11-15,sh.600588,用友网络,计算机,申万一级行业
2021-11-15,sh.600589,ST榕泰,化工,申万一级行业
2021-11-15,sh.600590,泰豪科技,电气设备,申万一级行业
2021-11-15,sh.600591,*ST上航,,申万一级行业
2021-11-15,sh.600592,龙溪股份,机械设备,申万一级行业
2021-11-15,sh.600593,*ST圣亚,休闲服务,申万一级行业
2021-11-15,sh.600594,益佰制药,医药生物,申万一级行业
2021-11-15,sh.600595,*ST中孚,有色金属,申万一级行业
2021-11-15,sh.600596,新安股份,化工,申万一级行业
2021-11-15,sh.600597,光明乳业,食品饮料,申万一级行业
2021-11-15,sh.600598,北大荒,农林牧渔,申万一级行业
2021-11-15,sh.600599,ST熊猫,非银金融,申万一级行业
2021-11-15,sh.600600,青岛啤酒,食品饮料,申万一级行业
2021-11-15,sh.600601,ST方科,电子,申万一级行业
2021-11-15,sh.600602,云赛智联,计算机,申万一级行业
2021-11-15,sh.600603,广汇物流,综合,申万一级行业
2021-11-15,sh.600604,市北高新,房地产,申万一级行业
2021-11-15,sh.600605,汇通能源,商业贸易,申万一级行业
2021-11-15,sh.600606,绿地控股,房地产,申万一级行业
2021-11-15,sh.600607,上实医药,,申万一级行业
2021-11-15,sh.600608,ST沪科,商业贸易,申万一级行业
2021-11-15,sh.600609,金杯汽车,汽车,申万一级行业
2021-11-15,sh.600610,中毅达,建筑装饰,申万一级行业
2021-11-15,sh.600611,大众交通,交通运输,申万一级行业
2021-11-15,sh.600612,老凤祥,轻工制造,申万一级行业
2021-11-15,sh.600613,神奇制药,医药生物,申万一级行业
2021-11-15,sh.600614,退市鹏起,,申万一级行业
2021-11-15,sh.600615,*ST丰华,有色金属,申万一级行业
2021-11-15,sh.600616,金枫酒业,食品饮料,申万一级行业
2021-11-15,sh.600617,国新能源,公用事业,申万一级行业
2021-11-15,sh.600618,氯碱化工,化工,申万一级行业
2021-11-15,sh.600619,海立股份,家用电器,申万一级行业
2021-11-15,sh.600620,天宸股份,综合,申万一级行业
2021-11-15,sh.600621,华鑫股份,非银金融,申万一级行业
2021-11-15,sh.600622,光大嘉宝,房地产,申万一级行业
2021-11-15,sh.600623,华谊集团,化工,申万一级行业
2021-11-15,sh.600624,复旦复华,综合,申万一级行业
2021-11-15,sh.600625,PT水仙,,申万一级行业
2021-11-15,sh.600626,申达股份,汽车,申万一级行业
2021-11-15,sh.600627,上电股份,,申万一级行业
2021-11-15,sh.600628,新世界,商业贸易,申万一级行业
2021-11-15,sh.600629,华建集团,建筑装饰,申万一级行业
2021-11-15,sh.600630,龙头股份,纺织服装,申万一级行业
2021-11-15,sh.600631,百联股份,,申万一级行业
2021-11-15,sh.600632,华联商厦,,申万一级行业
2021-11-15,sh.600633,浙数文化,传媒,申万一级行业
2021-11-15,sh.600634,退市富控,,申万一级行业
2021-11-15,sh.600635,大众公用,公用事业,申万一级行业
2021-11-15,sh.600636,国新文化,传媒,申万一级行业
2021-11-15,sh.600637,东方明珠,传媒,申万一级行业
2021-11-15,sh.600638,新黄浦,房地产,申万一级行业
2021-11-15,sh.600639,浦东金桥,房地产,申万一级行业
2021-11-15,sh.600640,新国脉,传媒,申万一级行业
2021-11-15,sh.600641,万业企业,房地产,申万一级行业
2021-11-15,sh.600642,申能股份,公用事业,申万一级行业
2021-11-15,sh.600643,爱建集团,非银金融,申万一级行业
2021-11-15,sh.600644,乐山电力,公用事业,申万一级行业
2021-11-15,sh.600645,中源协和,医药生物,申万一级行业
2021-11-15,sh.600646,ST国嘉,,申万一级行业
2021-11-15,sh.600647,同达创业,房地产,申万一级行业
2021-11-15,sh.600648,外高桥,房地产,申万一级行业
2021-11-15,sh.600649,城投控股,房地产,申万一级行业
2021-11-15,sh.600650,锦江在线,交通运输,申万一级行业
2021-11-15,sh.600651,飞乐音响,电子,申万一级行业
2021-11-15,sh.600652,*ST游久,传媒,申万一级行业
2021-11-15,sh.600653,申华控股,汽车,申万一级行业
2021-11-15,sh.600654,ST中安,计算机,申万一级行业
2021-11-15,sh.600655,豫园股份,商业贸易,申万一级行业
2021-11-15,sh.600656,退市博元,,申万一级行业
2021-11-15,sh.600657,信达地产,房地产,申万一级行业
2021-11-15,sh.600658,电子城,房地产,申万一级行业
2021-11-15,sh.600659,*ST花雕,,申万一级行业
2021-11-15,sh.600660,福耀玻璃,汽车,申万一级行业
2021-11-15,sh.600661,昂立教育,传媒,申万一级行业
2021-11-15,sh.600662,外服控股,交通运输,申万一级行业
2021-11-15,sh.600663,陆家嘴,房地产,申万一级行业
2021-11-15,sh.600664,哈药股份,医药生物,申万一级行业
2021-11-15,sh.600665,天地源,房地产,申万一级行业
2021-11-15,sh.600666,ST瑞德,电子,申万一级行业
2021-11-15,sh.600667,太极实业,电子,申万一级行业
2021-11-15,sh.600668,尖峰集团,建筑材料,申万一级行业
2021-11-15,sh.600669,*ST鞍成,,申万一级行业
2021-11-15,sh.600670,*ST斯达,,申万一级行业
2021-11-15,sh.600671,ST目药,医药生物,申万一级行业
2021-11-15,sh.600672,*ST华圣,,申万一级行业
2021-11-15,sh.600673,东阳光,医药生物,申万一级行业
2021-11-15,sh.600674,川投能源,公用事业,申万一级行业
2021-11-15,sh.600675,中华企业,房地产,申万一级行业
2021-11-15,sh.600676,交运股份,汽车,申万一级行业
2021-11-15,sh.600677,*ST航通,,申万一级行业
2021-11-15,sh.600678,四川金顶,建筑材料,申万一级行业
2021-11-15,sh.600679,上海凤凰,汽车,申万一级行业
2021-11-15,sh.600680,*ST上普,,申万一级行业
2021-11-15,sh.600681,百川能源,公用事业,申万一级行业
2021-11-15,sh.600682,南京新百,医药生物,申万一级行业
2021-11-15,sh.600683,京投发展,房地产,申万一级行业
2021-11-15,sh.600684,珠江股份,房地产,申万一级行业
2021-11-15,sh.600685,中船防务,国防军工,申万一级行业
2021-11-15,sh.600686,金龙汽车,汽车,申万一级行业
2021-11-15,sh.600687,退市刚泰,,申万一级行业
2021-11-15,sh.600688,上海石化,化工,申万一级行业
2021-11-15,sh.600689,上海三毛,纺织服装,申万一级行业
2021-11-15,sh.600690,海尔智家,家用电器,申万一级行业
2021-11-15,sh.600691,阳煤化工,化工,申万一级行业
2021-11-15,sh.600692,亚通股份,房地产,申万一级行业
2021-11-15,sh.600693,东百集团,商业贸易,申万一级行业
2021-11-15,sh.600694,大商股份,商业贸易,申万一级行业
2021-11-15,sh.600695,*ST绿庭,非银金融,申万一级行业
2021-11-15,sh.600696,岩石股份,非银金融,申万一级行业
2021-11-15,sh.600697,欧亚集团,商业贸易,申万一级行业
2021-11-15,sh.600698,湖南天雁,汽车,申万一级行业
2021-11-15,sh.600699,均胜电子,汽车,申万一级行业
2021-11-15,sh.600700,*ST数码,,申万一级行业
2021-11-15,sh.600701,退市工新,,申万一级行业
2021-11-15,sh.600702,舍得酒业,食品饮料,申万一级行业
2021-11-15,sh.600703,三安光电,电子,申万一级行业
2021-11-15,sh.600704,物产中大,交通运输,申万一级行业
2021-11-15,sh.600705,中航产融,非银金融,申万一级行业
2021-11-15,sh.600706,曲江文旅,休闲服务,申万一级行业
2021-11-15,sh.600707,彩虹股份,电子,申万一级行业
2021-11-15,sh.600708,光明地产,房地产,申万一级行业
2021-11-15,sh.600709,ST生态,,申万一级行业
2021-11-15,sh.600710,苏美达,商业贸易,申万一级行业
2021-11-15,sh.600711,盛屯矿业,有色金属,申万一级行业
2021-11-15,sh.600712,南宁百货,商业贸易,申万一级行业
2021-11-15,sh.600713,南京医药,医药生物,申万一级行业
2021-11-15,sh.600714,金瑞矿业,化工,申万一级行业
2021-11-15,sh.600715,文投控股,传媒,申万一级行业
2021-11-15,sh.600716,凤凰股份,房地产,申万一级行业
2021-11-15,sh.600717,天津港,交通运输,申万一级行业
2021-11-15,sh.600718,东软集团,计算机,申万一级行业
2021-11-15,sh.600719,大连热电,公用事业,申万一级行业
2021-11-15,sh.600720,祁连山,建筑材料,申万一级行业
2021-11-15,sh.600721,*ST百花,医药生物,申万一级行业
2021-11-15,sh.600722,金牛化工,化工,申万一级行业
2021-11-15,sh.600723,首商股份,,申万一级行业
2021-11-15,sh.600724,宁波富达,房地产,申万一级行业
2021-11-15,sh.600725,云维股份,采掘,申万一级行业
2021-11-15,sh.600726,华电能源,公用事业,申万一级行业
2021-11-15,sh.600727,鲁北化工,化工,申万一级行业
2021-11-15,sh.600728,佳都科技,计算机,申万一级行业
2021-11-15,sh.600729,重庆百货,商业贸易,申万一级行业
2021-11-15,sh.600730,中国高科,综合,申万一级行业
2021-11-15,sh.600731,湖南海利,化工,申万一级行业
2021-11-15,sh.600732,爱旭股份,电气设备,申万一级行业
2021-11-15,sh.600733,北汽蓝谷,汽车,申万一级行业
2021-11-15,sh.600734,*ST实达,通信,申万一级行业
2021-11-15,sh.600735,新华锦,轻工制造,申万一级行业
2021-11-15,sh.600736,苏州高新,房地产,申万一级行业
2021-11-15,sh.600737,中粮糖业,农林牧渔,申万一级行业
2021-11-15,sh.600738,丽尚国潮,商业贸易,申万一级行业
2021-11-15,sh.600739,辽宁成大,医药生物,申万一级行业
2021-11-15,sh.600740,山西焦化,采掘,申万一级行业
2021-11-15,sh.600741,华域汽车,汽车,申万一级行业
2021-11-15,sh.600742,一汽富维,汽车,申万一级行业
2021-11-15,sh.600743,华远地产,房地产,申万一级行业
2021-11-15,sh.600744,华银电力,公用事业,申万一级行业
2021-11-15,sh.600745,闻泰科技,电子,申万一级行业
2021-11-15,sh.600746,江苏索普,化工,申万一级行业
2021-11-15,sh.600747,退市大控,,申万一级行业
2021-11-15,sh.600748,上实发展,房地产,申万一级行业
2021-11-15,sh.600749,西藏旅游,休闲服务,申万一级行业
2021-11-15,sh.600750,江中药业,医药生物,申万一级行业
2021-11-15,sh.600751,海航科技,电子,申万一级行业
2021-11-15,sh.600752,*ST哈慈,,申万一级行业
2021-11-15,sh.600753,东方银星,商业贸易,申万一级行业
2021-11-15,sh.600754,锦江酒店,休闲服务,申万一级行业
2021-11-15,sh.600755,厦门国贸,商业贸易,申万一级行业
2021-11-15,sh.600756,浪潮软件,计算机,申万一级行业
2021-11-15,sh.600757,长江传媒,传媒,申万一级行业
2021-11-15,sh.600758,辽宁能源,采掘,申万一级行业
2021-11-15,sh.600759,洲际油气,采掘,申万一级行业
2021-11-15,sh.600760,中航沈飞,国防军工,申万一级行业
2021-11-15,sh.600761,安徽合力,机械设备,申万一级行业
2021-11-15,sh.600762,S*ST金荔,,申万一级行业
2021-11-15,sh.600763,通策医疗,医药生物,申万一级行业
2021-11-15,sh.600764,中国海防,国防军工,申万一级行业
2021-11-15,sh.600765,中航重机,国防军工,申万一级行业
2021-11-15,sh.600766,*ST园城,有色金属,申万一级行业
2021-11-15,sh.600767,运盛医疗,医药生物,申万一级行业
2021-11-15,sh.600768,宁波富邦,有色金属,申万一级行业
2021-11-15,sh.600769,祥龙电业,建筑装饰,申万一级行业
2021-11-15,sh.600770,综艺股份,综合,申万一级行业
2021-11-15,sh.600771,广誉远,医药生物,申万一级行业
2021-11-15,sh.600772,S*ST龙昌,,申万一级行业
2021-11-15,sh.600773,西藏城投,房地产,申万一级行业
2021-11-15,sh.600774,汉商集团,商业贸易,申万一级行业
2021-11-15,sh.600775,南京熊猫,通信,申万一级行业
2021-11-15,sh.600776,东方通信,通信,申万一级行业
2021-11-15,sh.600777,新潮能源,采掘,申万一级行业
2021-11-15,sh.600778,友好集团,商业贸易,申万一级行业
2021-11-15,sh.600779,水井坊,食品饮料,申万一级行业
2021-11-15,sh.600780,通宝能源,公用事业,申万一级行业
2021-11-15,sh.600781,ST辅仁,医药生物,申万一级行业
2021-11-15,sh.600782,新钢股份,钢铁,申万一级行业
2021-11-15,sh.600783,鲁信创投,非银金融,申万一级行业
2021-11-15,sh.600784,鲁银投资,综合,申万一级行业
2021-11-15,sh.600785,新华百货,商业贸易,申万一级行业
2021-11-15,sh.600786,东方锅炉,,申万一级行业
2021-11-15,sh.600787,中储股份,交通运输,申万一级行业
2021-11-15,sh.600788,*ST达曼,,申万一级行业
2021-11-15,sh.600789,鲁抗医药,医药生物,申万一级行业
2021-11-15,sh.600790,轻纺城,商业贸易,申万一级行业
2021-11-15,sh.600791,京能置业,房地产,申万一级行业
2021-11-15,sh.600792,云煤能源,采掘,申万一级行业
2021-11-15,sh.600793,宜宾纸业,轻工制造,申万一级行业
2021-11-15,sh.600794,保税科技,交通运输,申万一级行业
2021-11-15,sh.600795,国电电力,公用事业,申万一级行业
